"Date","ZCTA5CE10","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-04-30,"58401","ND","Jamestown","Stutsman","Jamestown",6019,1295,0.0229067930489731,0.100254885301614,0.0148902821316614,4163
2015-04-30,"46818","IN","Fort Wayne","Allen","Fort Wayne",6020,1171,0.00601374570446736,0.0326278659611993,0.0446030330062444,4150
2015-04-30,"97415","OR","Brookings","Curry","Brookings",6021,1323,0.00608365019011407,0.0311769290724864,0.14051724137931,3921
2015-04-30,"29644","SC","Greenville","Greenville","Fountain Inn",6022,1226,0.00988467874794069,0.0250836120401338,0.0541702493551161,4132
2015-04-30,"07950","NJ","New York","Morris","Parsippany-Troy Hills Township",6023,2552,-0.0073901205756515,0.00591249507292077,-0.00816167897396036,6496
2015-04-30,"07203","NJ","New York","Union","Roselle",6024,1756,-0.00790960451977401,0.00803673938002296,0.0097757331799885,5182
2015-04-30,"02152","MA","Boston","Suffolk","Winthrop",6025,2457,0.00285714285714286,0.0336558687421119,0.0464224872231687,3366
2015-04-30,"92603","CA","Los Angeles","Orange","Irvine",6026,3641,-0.00491937687892867,0.0139236981342244,0.0514005197805371,5907
2015-04-30,"98230","WA","Bellingham","Whatcom","Blaine",6027,1344,0.00674157303370787,0.0251716247139588,0.0524667188723571,6677
2015-04-30,"97060","OR","Portland","Multnomah","Troutdale",6028,1586,0.0153649167733675,0.0601604278074866,0.143475126171593,5039
2015-04-30,"18020","PA","Allentown","Northampton","Bethlehem Township",6029,1635,0.00677339901477833,0.0111317254174397,0.0871010638297872,7034
2015-04-30,"68128","NE","Omaha","Sarpy","La Vista",6030,1299,-0.00230414746543779,-0.000769230769230769,0.0172278778386844,4948
2015-04-30,"28557","NC","Morehead City","Carteret","Morehead City",6031,1221,-0.00812347684809098,-0.00731707317073171,0.0507745266781411,6142
2015-04-30,"02882","RI","Providence","Washington","Narragansett",6032,1832,0.022892238972641,0.0498567335243553,0.137181874612042,7522
2015-04-30,"10543","NY","New York","Westchester","Town of Mamaroneck",6033,4145,-0.00192631832410306,0.0094982951777886,0.0609163040696186,3650
2015-04-30,"30071","GA","Atlanta","Gwinnett","Norcross",6034,1148,0.00878734622144113,0.016829052258636,0.0295964125560538,5226
2015-04-30,"99202","WA","Spokane","Spokane","Spokane",6035,910,0.00775193798449612,0.0270880361173815,0.0411899313501144,5060
2015-04-30,"10303","NY","New York","Richmond","New York",6036,2001,0.0126518218623482,0.0111167256189995,-0.0295829291949564,3986
2015-04-30,"14610","NY","Rochester","Monroe","Rochester",6037,1467,-0.00945307224848076,0.00479452054794521,-0.0193850267379679,4174
2015-04-30,"30017","GA","Atlanta","Gwinnett","Grayson",6038,1418,0.00997150997150997,0.0223503965392934,0.061377245508982,6596
2015-04-30,"30643","GA",,"Hart","Hartwell",6039,1075,0,0.0103383458646617,0.0141509433962264,4025
2015-04-30,"44055","OH","Cleveland","Lorain","Lorain",6040,712,0.0028169014084507,0.00423131170662906,-0.0152143845089903,6184
2015-04-30,"84721","UT","Cedar City","Iron","Cedar City",6041,994,0.0194871794871795,0.0194871794871795,0.0289855072463768,4147
2015-04-30,"61073","IL","Rockford","Winnebago","Roscoe",6042,1280,-0.0100541376643465,-0.0153846153846154,-0.00698215671062839,6229
2015-04-30,"63137","MO","St. Louis","Saint Louis","Bellefontaine Neighbors",6043,808,-0.00123609394313968,0.0150753768844221,-0.0194174757281553,7615
2015-04-30,"82609","WY","Casper","Natrona","Casper",6044,1500,-0.00859220092531395,0.048951048951049,0.172791243158718,4924
2015-04-30,"17225","PA","Chambersburg","Franklin","Antrim Township",6045,1182,-0.00755667506297229,-0.0231404958677686,-0.00337268128161889,4946
2015-04-30,"20646","MD","Washington","Charles","La Plata",6046,2037,0.0069204152249135,0.00295420974889217,0.0376974019358125,6853
2015-04-30,"48114","MI","Detroit","Livingston","Brighton",6047,1755,0.0162130862767805,0.015625,0.0989355040701315,6968
2015-04-30,"76009","TX","Dallas-Fort Worth","Johnson","Alvarado",6048,1205,0.0143097643097643,0.0514834205933682,0.0984503190519599,3550
2015-04-30,"01581","MA","Worcester","Worcester","Westborough",6049,2409,0.0194667795175624,0.0895522388059701,0.165457184325109,4586
2015-04-30,"80246","CO","Denver","Denver","Denver",6050,1984,0.00303336703741153,0.0381998953427525,0.202424242424242,2142
2015-04-30,"35976","AL","Albertville","Marshall","Guntersville",6051,1015,0.00594648166501487,0.016016016016016,0.0890557939914163,6356
2015-04-30,"54166","WI",,"Shawano","Shawano",6052,1001,-0.00694444444444444,0.0172764227642276,0.0987925356750823,6625
2015-04-30,"49058","MI","Grand Rapids","Barry","Hastings Township",6053,979,0.0082389289392379,0.00204708290685773,0.0629750271444083,7847
2015-04-30,"18640","PA","Scranton","Luzerne","Pittston Township",6054,791,0,-0.00377833753148615,-0.096,5143
2015-04-30,"02871","RI","Providence","Newport","Portsmouth",6055,2094,0.00964320154291225,0.0428286852589641,0.0581101566447701,6265
2015-04-30,"39560","MS","Gulfport","Harrison","Long Beach",6056,991,-0.00800800800800801,-0.0109780439121757,-0.0624408703878903,4194
2015-04-30,"33168","FL","Miami-Fort Lauderdale","Miami-Dade","North Miami",6057,1564,0.00578778135048231,0.0155844155844156,0.0116429495472186,2855
2015-04-30,"23226","VA","Richmond","Richmond City","Richmond",6058,1496,-0.00664010624169987,-0.00465735196274118,0.057991513437058,6886
2015-04-30,"48184","MI","Detroit","Wayne","Wayne",6059,881,-0.0123318385650224,-0.0101123595505618,0.0280046674445741,5602
2015-04-30,"49512","MI","Grand Rapids","Kent","Kentwood",6060,1385,0.00507982583454282,0.0613026819923372,0.0803432137285491,3224
2015-04-30,"76226","TX","Dallas-Fort Worth","Denton","Denton",6061,2490,0.000401767778224186,-0.00160384923817161,0.0117838277123121,5375
2015-04-30,"73109","OK","Oklahoma City","Oklahoma","Oklahoma City",6062,728,0.0111111111111111,0.0385164051355207,0.0267983074753173,6015
2015-04-30,"91731","CA","Los Angeles","Los Angeles","El Monte",6063,2076,0.00338327694538424,0.0206489675516224,0.0602655771195097,3123
2015-04-30,"11422","NY","New York","Queens","New York",6064,1939,-0.00154479917610711,0.0178477690288714,0.0357905982905983,3855
2015-04-30,"20024","DC","Washington","District of Columbia","Washington",6065,2161,0.000926354793886058,-0.00917010545621275,-0.0234975146859467,2871
2015-04-30,"06401","CT","New Haven","New Haven","Ansonia",6066,1550,0.00911458333333333,0.0177281680892974,0.0416666666666667,3707
2015-04-30,"11694","NY","New York","Queens","New York",6067,2054,0.00538423886441508,0.0153237765694513,0.0636975660279648,2216
2015-04-30,"35661","AL","Florence","Colbert","Muscle Shoals",6068,1005,0.00701402805611222,0.0203045685279188,0.060126582278481,4951
2015-04-30,"72715","AR","Fayetteville","Benton","Bella Vista",6069,1069,0.000936329588014981,-0.0183654729109275,-0.0156537753222836,7334
2015-04-30,"61550","IL","Peoria","Tazewell","Morton",6070,1397,0.0108538350217077,0.0264511388684791,0.0204528853177502,5920
2015-04-30,"15228","PA","Pittsburgh","Allegheny","Mount Lebanon",6071,1800,0.00614868641699273,0.0106681639528355,-0.0206746463547334,5600
2015-04-30,"90245","CA","Los Angeles","Los Angeles","El Segundo",6072,3621,0.00611280911364268,0.026942711287578,0.115526802218115,3357
2015-04-30,"40769","KY","Corbin","Whitley","Williamsburg",6073,864,0,0.00699300699300699,0.0472727272727273,1980
2015-04-30,"19341","PA","Philadelphia","Chester","Exton",6074,2151,0.00702247191011236,0.00373308446103593,0.0189483657034581,4797
2015-04-30,"25302","WV","Charleston","Kanawha","Charleston",6075,808,-0.053864168618267,-0.124593716143012,-0.0527549824150059,8284
2015-04-30,"36507","AL","Daphne","Baldwin","Bay Minette",6076,1121,0,0.00448028673835125,0.108803165182987,5275
2015-04-30,"15017","PA","Pittsburgh","Allegheny","South Fayette Township",6077,1300,-0.00383141762452107,-0.0196078431372549,0.015625,5870
2015-04-30,"18976","PA","Philadelphia","Bucks","Warrington",6078,2041,-0.00293111871030777,-0.0125786163522013,0.0113974231912785,6705
2015-04-30,"55405","MN","Minneapolis-St Paul","Hennepin","Minneapolis",6079,1897,0.00105540897097625,0.0209903121636168,0.0562360801781737,2758
2015-04-30,"83703","ID","Boise City","Ada","Boise",6080,1134,0.00979519145146928,0.0309090909090909,0.0299727520435967,5727
2015-04-30,"19123","PA","Philadelphia","Philadelphia","Philadelphia",6081,1869,0.00809061488673139,0.0394883203559511,0.0637450199203187,4005
2015-04-30,"85019","AZ","Phoenix","Maricopa","Phoenix",6082,959,-0.00208116545265349,0.00104384133611691,0.0480874316939891,6309
2015-04-30,"97055","OR","Portland","Clackamas","Sandy",6083,1592,0.00759493670886076,0.0205128205128205,0.0698924731182796,5829
2015-04-30,"91040","CA","Los Angeles","Los Angeles","Los Angeles",6084,2439,0.00618811881188119,0.0230704697986577,0.0835184362505553,5979
2015-04-30,"76120","TX","Dallas-Fort Worth","Tarrant","Fort Worth",6085,1361,0.00147167034584253,0.00964391691394659,0.040519877675841,2809
2015-04-30,"01001","MA","Springfield","Hampden","Agawam",6086,1531,0.00723684210526316,0.060984060984061,0.166031987814166,5730
2015-04-30,"37208","TN","Nashville","Davidson","Nashville",6087,1022,0.00888450148075025,-0.00583657587548638,0.034412955465587,4041
2015-04-30,"11010","NY","New York","Nassau","Franklin Square",6088,2502,-0.000798722044728434,0.00887096774193548,0.00481927710843374,6017
2015-04-30,"11747","NY","New York","Suffolk","Melville",6089,2570,0.00823852491173009,-0.0239270793771364,-0.00618716163959783,6208
2015-04-30,"11501","NY","New York","Nassau","Mineola",6090,2627,-0.00114068441064639,0.0257711831315892,0.0281800391389432,4359
2015-04-30,"49090","MI","Kalamazoo","Van Buren","South Haven Township",6091,1094,0.0186219739292365,0.0590513068731849,0.094,5402
2015-04-30,"55344","MN","Minneapolis-St Paul","Hennepin","Eden Prairie",6092,1552,0.00583279325988334,0.0137165251469628,0.00193673337637185,2816
2015-04-30,"27021","NC","Winston-Salem","Stokes","King",6093,1037,0.00484496124031008,0.018664047151277,0.0297914597815293,4182
2015-04-30,"06615","CT","Stamford","Fairfield","Stratford",6094,1788,0.00505902192242833,0.0389308541545613,0.0486803519061584,4978
2015-04-30,"19804","DE","Philadelphia","New Castle","Newport",6095,1274,-0.00234925606891151,0.00631911532385466,0.0357723577235772,5602
2015-04-30,"74134","OK","Tulsa","Tulsa","Tulsa",6096,1102,-0.000906618313689937,0.0166051660516605,0.0415879017013232,5164
2015-04-30,"02842","RI","Providence","Newport","Middletown",6097,2077,0.007274490785645,0.025679012345679,0.0575356415478615,4313
2015-04-30,"44092","OH","Cleveland","Lake","Wickliffe",6098,1137,0.000880281690140845,0.017905102954342,0.089080459770115,6021
2015-04-30,"78114","TX","San Antonio","Wilson","Floresville",6099,1410,-0.00141643059490085,0.0100286532951289,0.0788064269319051,4153
2015-04-30,"44647","OH","Canton","Stark","Massillon",6100,854,0.00117233294255569,0.0215311004784689,0.0440097799511002,6071
2015-04-30,"69361","NE","Scottsbluff","Scotts Bluff","Scottsbluff",6101,919,0.0419501133786848,0.0143487858719647,0.0773739742086753,3983
2015-04-30,"02476","MA","Boston","Middlesex","Arlington",6102,2643,0.00303605313092979,0.0240216970166602,0.0765784114052953,4957
2015-04-30,"13662","NY","Ogdensburg","Saint Lawrence","Town of Massena",6103,1327,-0.011177347242921,-0.0335032774945375,-0.0391020999275887,2521
2015-04-30,"02601","MA","Cape Cod","Barnstable","Hyannis Port",6104,1622,-0.0281605751947274,0.00495662949194548,0.00495662949194548,5950
2015-04-30,"44103","OH","Cleveland","Cuyahoga","Cleveland",6105,842,0.0169082125603865,0.0108043217286915,-0.0613154960981048,2685
2015-04-30,"90061","CA","Los Angeles","Los Angeles","Los Angeles",6106,1902,-0.00209863588667366,-0.00418848167539267,0.06494960806271,3316
2015-04-30,"32836","FL","Orlando","Orange","Doctor Phillips",6107,2319,0.00216076058772688,0.0108979947689625,0.0450653447498873,5359
2015-04-30,"11762","NY","New York","Nassau","Massapequa Park",6108,2547,-0.00933488914819136,-0.0127906976744186,0.00236127508854782,7023
2015-04-30,"60513","IL","Chicago","Cook","Brookfield",6109,1614,0.00623441396508728,0.00811992504684572,0.0386100386100386,6530
2015-04-30,"60124","IL","Chicago","Kane","Elgin",6110,2030,-0.000492368291482029,0.0252525252525253,0.0201005025125628,6566
2015-04-30,"55906","MN","Rochester","Olmsted","Rochester",6111,1369,0.0103321033210332,0.023168908819133,0.109400324149109,5809
2015-04-30,"33572","FL","Tampa","Hillsborough","Apollo Beach",6112,1561,0.000641025641025641,0.00644745325596389,0.0229357798165138,6849
2015-04-30,"61104","IL","Rockford","Winnebago","Rockford",6113,812,-0.00490196078431373,0.037037037037037,0.0188205771643664,3109
2015-04-30,"53548","WI","Janesville","Rock","Town of Janesville",6114,814,-0.0109356014580802,-0.0297973778307509,-0.143157894736842,7514
2015-04-30,"32920","FL","Melbourne","Brevard","Cape Canaveral",6115,1337,0.0128787878787879,0.0356312935708753,0.123529411764706,6463
2015-04-30,"45030","OH","Cincinnati","Hamilton","Harrison",6116,1236,0.00815660685154975,0.0555081127241674,0.151910531220876,5268
2015-04-30,"85901","AZ","Show Low","Navajo","Show Low",6117,1209,-0.00657354149548069,-0.0106382978723404,0.0785013380909902,5633
2015-04-30,"95367","CA","Modesto","Stanislaus","Riverbank",6118,1290,0.00545596258768511,0.0062402496099844,0.0522022838499184,6125
2015-04-30,"85755","AZ","Tucson","Pima","Oro Valley",6119,1373,-0.00218023255813953,0.00218978102189781,0.0140324963072378,7531
2015-04-30,"44278","OH","Akron","Summit","Tallmadge",6120,1235,0.0114660114660115,0.0274542429284526,0.0164609053497942,6370
2015-04-30,"78754","TX","Austin","Travis","Austin",6121,1521,0.000657894736842105,0.0099601593625498,0.0569840166782488,2303
2015-04-30,"77523","TX","Houston","Harris","Baytown",6122,1712,0.00351699882766706,0.0172311348781937,0.0660024906600249,5312
2015-04-30,"50312","IA","Des Moines","Polk","Des Moines",6123,1344,0.00976709241172051,0.0275229357798165,0.0378378378378378,4937
2015-04-30,"73114","OK","Oklahoma City","Oklahoma","Oklahoma City",6124,813,0.00246609124537608,0.0239294710327456,0.021356783919598,5596
2015-04-30,"38829","MS",,"Prentiss","Booneville",6125,875,0.0115606936416185,0.00690448791714614,0.00344036697247706,4275
2015-04-30,"59937","MT","Kalispell","Flathead","Whitefish",6126,1125,-0.0166083916083916,-0.00177462289263532,0.0426320667284523,2213
2015-04-30,"33898","FL","Lakeland","Polk","Lake Wales",6127,1069,0.00469924812030075,0.0171265461465271,0.0594648166501487,4226
2015-04-30,"53012","WI","Milwaukee","Ozaukee","Town of Cedarburg",6128,1596,-0.0105393676379417,0.00377358490566038,-0.0327272727272727,6165
2015-04-30,"62223","IL","St. Louis","Saint Clair","Belleville",6129,915,-0.03276955602537,-0.0418848167539267,-0.0224358974358974,5726
2015-04-30,"95437","CA","Ukiah","Mendocino","Fort Bragg",6130,1687,0.00476474091721263,-0.0117164616285882,0.055694618272841,4090
2015-04-30,"03842","NH","Boston","Rockingham","Town of Hampton",6131,1834,0.016629711751663,0.0558434081750144,0.0813679245283019,8833
2015-04-30,"11552","NY","New York","Nassau","West Hempstead",6132,2508,-0.00159235668789809,0.00844390832328106,0.0116982654296087,6428
2015-04-30,"10703","NY","New York","Westchester","Yonkers",6133,2298,-0.020460358056266,-0.0550986842105263,0.0474020054694622,1979
2015-04-30,"27501","NC","Dunn","Harnett","Angier",6134,1077,0.00186046511627907,0.013170272812794,0.013170272812794,3983
2015-04-30,"29627","SC","Anderson","Anderson","Belton",6135,955,0.0279870828848224,0.0939289805269187,0.080316742081448,6008
2015-04-30,"17104","PA","Harrisburg","Dauphin","Harrisburg",6136,812,-0.00245700245700246,0.00495049504950495,-0.0252100840336134,4708
2015-04-30,"24450","VA",,"Rockbridge","Lexington",6137,1256,-0.000795544948289578,-0.00868192580899763,-0.0331023864511162,4750
2015-04-30,"33634","FL","Tampa","Hillsborough","Town 'n' Country",6138,1272,0.00236406619385343,0.0127388535031847,0.0486397361912613,5591
2015-04-30,"98422","WA","Seattle","Pierce","Tacoma",6139,1702,0.0035377358490566,0.0106888361045131,0.0359099208764455,6722
2015-04-30,"55803","MN","Duluth","Saint Louis","Duluth",6140,1216,-0.0169765561843169,0.0244313395113732,0.00495867768595041,7182
2015-04-30,"29410","SC","Charleston","Berkeley","Hanahan",6141,1400,0.00214745884037223,0.0144927536231884,0.0439970171513796,4777
2015-04-30,"77656","TX","Beaumont","Hardin","Silsbee",6142,1149,-0.00605536332179931,-0.0162671232876712,0.0426497277676951,5013
2015-04-30,"70526","LA","Crowley","Acadia","Crowley",6143,1299,-0.00459770114942529,0.0560975609756098,0.0383693045563549,3171
2015-04-30,"74129","OK","Tulsa","Tulsa","Tulsa",6144,967,0,0.00729166666666667,0.0603070175438596,5220
2015-04-30,"92173","CA","San Diego","San Diego","San Diego",6145,1936,0.0072840790842872,0.0227152667723191,0.0442286947141316,3154
2015-04-30,"33704","FL","Tampa","Pinellas","Saint Petersburg",6146,1708,0.00588928150765607,0.0160618679357525,0.0433720219914478,6175
2015-04-30,"78801","TX","Uvalde","Uvalde","Uvalde",6147,1045,0.00966183574879227,0.0356788899900892,0.0398009950248756,5755
2015-04-30,"70714","LA","Baton Rouge","East Baton Rouge","Baker",6148,1172,-0.00846023688663283,0.0112165660051769,-0.0109704641350211,6254
2015-04-30,"40031","KY","Louisville/Jefferson County","Oldham","La Grange",6149,1443,-0.00892857142857143,-0.0156889495225102,0.0314510364546104,4777
2015-04-30,"08260","NJ","Ocean City","Cape May","North Wildwood",6150,1631,-0.0422783323546682,-0.00911300121506683,-0.0162846803377563,19117
2015-04-30,"33767","FL","Tampa","Pinellas","Clearwater",6151,2332,0.00214868929952729,0.0396790013374944,0.166,8491
2015-04-30,"67901","KS","Liberal","Seward","Liberal",6152,861,0.00116279069767442,0.0105633802816901,0.0237812128418549,4950
2015-04-30,"40014","KY","Louisville/Jefferson County","Oldham","Crestwood",6153,1626,-0.0115501519756839,-0.00245398773006135,0.021356783919598,5407
2015-04-30,"29016","SC","Columbia","Richland","Blythewood",6154,1519,-0.0136363636363636,0.00930232558139535,0.00930232558139535,5519
2015-04-30,"94564","CA","San Francisco","Contra Costa","Pinole",6155,2296,0.0123456790123457,0.032838506522717,0.135509396636993,5917
2015-04-30,"40213","KY","Louisville/Jefferson County","Jefferson","Louisville",6156,917,0.00991189427312775,0.0245810055865922,0.0408626560726447,5882
2015-04-30,"94108","CA","San Francisco","San Francisco","San Francisco",6157,4422,0.00545702592087312,0.0556218667939842,0.22765130483065,932
2015-04-30,"16117","PA","New Castle","Lawrence","Ellwood City",6158,924,0.0120481927710843,0.0335570469798658,-0.0170212765957447,6349
2015-04-30,"74114","OK","Tulsa","Tulsa","Tulsa",6159,1149,0.001743679163034,0,0.0277280858676208,7372
2015-04-30,"33971","FL","Fort Myers","Lee","Lehigh Acres",6160,1067,0.026948989412897,0.0553907022749753,0.152267818574514,7637
2015-04-30,"04073","ME","Portland","York","Town of Sanford",6161,1219,0.0166805671392827,0.0260942760942761,0.18579766536965,4628
2015-04-30,"34480","FL","Ocala","Marion","Ocala",6162,1148,0.0177304964539007,0.036101083032491,0.068901303538175,5162
2015-04-30,"30824","GA","Augusta","McDuffie","Thomson",6163,930,-0.00214592274678112,0.00977198697068404,0.0356347438752784,6696
2015-04-30,"10605","NY","New York","Westchester","White Plains",6164,4410,0.0093842984664683,0.0485021398002853,0.116738414788554,4678
2015-04-30,"19106","PA","Philadelphia","Philadelphia","Philadelphia",6165,1853,-0.00215401184706516,0.0103598691384951,0.00542593597395551,5725
2015-04-30,"44241","OH","Akron","Portage","Streetsboro",6166,1151,0.003487358326068,0.00699912510936133,-0.0245762711864407,4616
2015-04-30,"77979","TX","Victoria","Calhoun","Port Lavaca",6167,1262,-0.00864100549882168,-0.00708103855232101,0.107017543859649,4476
2015-04-30,"48838","MI",,"Montcalm","Greenville",6168,876,0.0022883295194508,-0.00567536889897843,0.046594982078853,7056
2015-04-30,"20657","MD","Washington","Calvert","Lusby",6169,1586,0,-0.00251572327044025,0.0359242325277596,7473
2015-04-30,"78735","TX","Austin","Travis","Austin",6170,2425,-0.00410677618069815,-0.018615944961554,0.0116812682519816,4022
2015-04-30,"07735","NJ","New York","Monmouth","Union Beach",6171,1913,0.0010465724751439,0.0121693121693122,-0.00520020800832033,6121
2015-04-30,"84040","UT","Ogden","Davis","Layton",6172,1433,0.0098661028893587,0.0235714285714286,0.0243030736240172,6816
2015-04-30,"08210","NJ","Ocean City","Cape May","Middle Township",6173,1533,-0.0352422907488987,-0.00325097529258778,-0.0478260869565217,7489
2015-04-30,"46016","IN","Anderson","Madison","Anderson",6174,567,-0.0104712041884817,-0.0257731958762887,-0.1140625,6776
2015-04-30,"84093","UT","Salt Lake City","Salt Lake","Sandy",6175,1744,0.0198830409356725,0.0537764350453172,0.112244897959184,7436
2015-04-30,"77316","TX","Houston","Montgomery","Montgomery",6176,1758,0.00113895216400911,0.00802752293577982,0.0706455542021924,4770
2015-04-30,"21409","MD","Baltimore","Anne Arundel","Annapolis",6177,2142,-0.00325732899022801,0.00374882849109653,-0.00186393289841566,7691
2015-04-30,"45426","OH","Dayton","Montgomery","Trotwood",6178,829,0.0036319612590799,0.00484848484848485,0.0520304568527919,4308
2015-04-30,"84128","UT","Salt Lake City","Salt Lake","West Valley City",6179,1362,0.0103857566765579,0.0326004548900682,0.044478527607362,6955
2015-04-30,"34685","FL","Tampa","Pinellas","Palm Harbor",6180,1834,0,-0.0107874865156419,0.000545553737043099,6924
2015-04-30,"95620","CA","Vallejo","Solano","Dixon",6181,1802,0.00111111111111111,0.0100896860986547,0.0662721893491124,5051
2015-04-30,"77327","TX","Houston","Liberty","Cleveland",6182,1185,-0.000843170320404722,-0.0016849199663016,0.0704607046070461,5415
2015-04-30,"06801","CT","Stamford","Fairfield","Town of Bethel",6183,2145,0.0199714693295292,0.0367327211213146,0.114864864864865,5507
2015-04-30,"99217","WA","Spokane","Spokane","Spokane",6184,1052,0.0154440154440154,0.0499001996007984,0.0680203045685279,4935
2015-04-30,"45205","OH","Cincinnati","Hamilton","Cincinnati",6185,803,-0.00618811881188119,0.00879396984924623,-0.0243013365735115,3860
2015-04-30,"75964","TX","Nacogdoches","Nacogdoches","Nacogdoches",6186,1290,-0.0053970701619121,0.0109717868338558,0.089527027027027,4089
2015-04-30,"76082","TX","Dallas-Fort Worth","Parker","Springtown",6187,1315,0.0178018575851393,0.0469745222929936,0.0562248995983936,3773
2015-04-30,"07206","NJ","New York","Union","Elizabeth",6188,1574,-0.017478152309613,-0.0477918935269208,-0.0979942693409742,3257
2015-04-30,"23508","VA","Virginia Beach","Norfolk City","Norfolk",6189,1565,-0.00760938490805327,-0.0188087774294671,-0.0101201771030993,4109
2015-04-30,"19342","PA","Philadelphia","Delaware","Glen Mills",6190,2441,0.00992966487381051,0.0548833189282627,0.0724956063268893,5457
2015-04-30,"70611","LA","Lake Charles","Calcasieu","Lake Charles",6191,1659,0.0152998776009792,0.122462787550744,0.133196721311475,4844
2015-04-30,"48094","MI","Detroit","Macomb","Washington",6192,1872,0.00214132762312634,0.0522765598650927,0.0534608891389983,5772
2015-04-30,"62208","IL","St. Louis","Saint Clair","Fairview Heights",6193,985,-0.0237859266600595,-0.0464666021297193,0.0467587672688629,5801
2015-04-30,"02451","MA","Boston","Middlesex","Waltham",6194,2432,0.00871007880547491,0.0222782681799075,0.0765825586542718,4255
2015-04-30,"01609","MA","Worcester","Worcester","Worcester",6195,1786,0.0101809954751131,0.0752558699578567,0.141943734015345,2911
2015-04-30,"32025","FL","Lake City","Columbia","Lake City",6196,1062,0.00568181818181818,0.00188679245283019,0.0201729106628242,4489
2015-04-30,"12508","NY","Poughkeepsie","Dutchess","Beacon",6197,1674,0.00540540540540541,-0.010053222945003,0.0642085187539733,3895
2015-04-30,"17745","PA","Lock Haven","Clinton","Lock Haven",6198,885,-0.0111731843575419,-0.053475935828877,-0.216814159292035,3516
2015-04-30,"36081","AL","Troy","Pike","Troy",6199,974,0.0135275754422477,0.0350690754516472,0.0135275754422477,2462
2015-04-30,"75048","TX","Dallas-Fort Worth","Dallas","Sachse",6200,1693,0.00773809523809524,0.0168168168168168,0.0694883133291219,6456
2015-04-30,"78584","TX","Rio Grande City","Starr","Roma",6201,1151,0.00876424189307625,0.039747064137308,0.0501824817518248,2409
2015-04-30,"53024","WI","Milwaukee","Ozaukee","Grafton",6202,1464,-0.0101419878296146,-0.0226969292389853,0.00618556701030928,5757
2015-04-30,"44705","OH","Canton","Stark","Canton",6203,647,-0.00154320987654321,0.0172955974842767,-0.00766871165644172,6162
2015-04-30,"87508","NM","Santa Fe","Santa Fe","Santa Fe",6204,1589,-0.0358009708737864,-0.0358009708737864,-0.0050093926111459,6815
2015-04-30,"92808","CA","Los Angeles","Orange","Anaheim",6205,2881,-0.00104022191400832,0.00593575418994413,0.0449764236488937,6502
2015-04-30,"33331","FL","Miami-Fort Lauderdale","Broward","Weston",6206,2694,-0.00369822485207101,0.000742942050520059,0.0337682271680737,6953
2015-04-30,"23114","VA","Richmond","Chesterfield","Midlothian",6207,1698,-0.00352112676056338,-0.00352112676056338,0.00951248513674197,6691
2015-04-30,"49008","MI","Kalamazoo","Kalamazoo","Kalamazoo",6208,1295,-0.0428677014042868,-0.0629522431259045,-0.0574963609898108,5199
2015-04-30,"29053","SC","Columbia","Lexington","Gaston",6209,880,-0.0123456790123457,-0.0112359550561798,-0.0833333333333333,4554
2015-04-30,"46637","IN","South Bend","Saint Joseph","Georgetown",6210,952,-0.0031413612565445,0.0325379609544469,-0.0275791624106231,6307
2015-04-30,"06840","CT","Stamford","Fairfield","New Canaan",6211,6502,-0.00260776192667587,0.0312450436161776,0.117182130584192,6440
2015-04-30,"89146","NV","Las Vegas","Clark","Las Vegas",6212,1160,0.00519930675909879,0.011333914559721,0.0274579273693534,5123
2015-04-30,"40744","KY","London","Laurel","London",6213,883,-0.00450958286358512,-0.0505376344086022,-0.0443722943722944,3472
2015-04-30,"46733","IN","Decatur","Adams","Decatur",6214,994,0.00201612903225806,0.0132517838939857,0.0174002047082907,5493
2015-04-30,"75212","TX","Dallas-Fort Worth","Dallas","Dallas",6215,1036,-0.000964320154291225,0.0247279920870425,-0.00192678227360308,5796
2015-04-30,"35016","AL","Albertville","Marshall","Arab",6216,964,0.00416666666666667,0.0190274841437632,0.0819304152637486,5650
2015-04-30,"01570","MA","Worcester","Worcester","Town of Webster",6217,1451,0.0027643400138217,0.02689313517339,0.0893393393393393,4113
2015-04-30,"60093","IL","Chicago","Cook","Winnetka",6218,3964,0.014070094653364,0.049510193275086,0.237976264834478,6036
2015-04-30,"78503","TX","McAllen","Hidalgo","McAllen",6219,1072,0.00657276995305164,0.0458536585365854,-0.036837376460018,5500
2015-04-30,"02724","MA","Providence","Bristol","Fall River",6220,1310,-0.00907715582450832,-0.0194610778443114,0.103622577927548,1497
2015-04-30,"18706","PA","Scranton","Luzerne","Hanover Township",6221,757,0.0174731182795699,0.0470262793914246,-0.0269922879177378,5010
2015-04-30,"77640","TX","Beaumont","Jefferson","Port Arthur",6222,816,-0.00122399020807834,-0.0156815440289505,-0.0072992700729927,7347
2015-04-30,"54981","WI",,"Waupaca","Waupaca",6223,1114,0.0036036036036036,0.0238970588235294,0.0784123910939013,4193
2015-04-30,"56377","MN","St. Cloud","Stearns","Sartell",6224,1284,0.0166270783847981,0.0515970515970516,0.0447518307567128,4856
2015-04-30,"97424","OR","Eugene","Lane","Cottage Grove",6225,1108,-0.0018018018018018,0.00727272727272727,0.106893106893107,3050
